0.1, 0.1, 0.0, 900.0, 20466.0, 1438126716.7596576, 10, 1963144548.0, 2, 25906844087.0, 144, 8668871310.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2878413345.8559732, 10, 3711629764.0, 2, 54402506370.0, 144, 18974260622.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5266516898.025573, 10, 2495597569.0, 2, 135272180258.0, 144, 46517248006.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5130007227.094374, 10, 1862055234.0, 2, 63375817905.0, 144, 21677286366.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 6626963915.820774, 10, 2668549698.0, 2, 99273321414.0, 144, 33968949021.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5335874970.159973, 10, 2421596356.0, 2, 144487678240.0, 144, 47047727384.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4380332760.547705, 11, 1242839905.0, 2, 32992541453.0, 144, 11584696042.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1666365031.1041512, 11, 2162762018.0, 2, 11563644651.0, 144, 4003344238.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3935639862.3515954, 13, 2293176418.0, 2, 19342697485.0, 144, 6729408823.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 795847492.4827443, 12, 2498983538.0, 2, 10293718471.0, 144, 3311962587.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5567990857.231172, 11, 3139860005.0, 2, 65563979300.0, 144, 22497779508.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2865583147.7896833, 10, 1774609789.0, 2, 37203894974.0, 144, 13179101385.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4093710098.067173, 10, 3262084321.0, 2, 94632712623.0, 144, 32819814741.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4568188608.847973, 10, 1593450704.0, 2, 74639922736.0, 144, 24850336112.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5704630841.283173, 10, 2631813561.0, 2, 123373890567.0, 144, 41379368976.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2688482648.185573, 10, 1673780501.0, 2, 44209894475.0, 144, 14313816099.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 6609575772.617574, 10, 2659488800.0, 2, 100188514000.0, 144, 33853643600.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2062901408.0664191, 10, 1224416890.0, 2, 32896280858.0, 144, 10718304421.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1185141319.6038277, 10, 897211057.0, 2, 40487562726.0, 144, 13710117437.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2053525241.2977753, 14, 2277805645.0, 2, 13837019457.0, 144, 4871957083.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5147073181.935973, 10, 2311703236.0, 2, 158719580496.0, 144, 54477653232.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2751468660.857573, 10, 3709740096.0, 2, 53479219698.0, 144, 18662183640.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3294598437.459173, 10, 851648477.0, 2, 41342357700.0, 144, 14159241390.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5473661030.854374, 10, 2080612418.0, 2, 92124741484.0, 144, 30851761034.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1842766000.065175, 11, 1879321201.0, 2, 15090748505.0, 144, 4892371674.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3854588843.1679735, 10, 1190369237.0, 2, 57802264894.0, 144, 19103869392.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2545641273.654373, 10, 1053704404.0, 2, 43310296708.0, 144, 14578047476.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5035763468.924772, 10, 2245827289.0, 2, 170640511737.0, 144, 58508226179.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2963356897.4877305, 10, 1735724084.0, 2, 53361347344.0, 144, 18112263848.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1862678067.0864508, 10, 1016807549.0, 2, 63884690690.0, 144, 21394852738.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1310639520.4901729, 11, 2163891229.0, 2, 15346526164.0, 144, 5419000073.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5410570501.647973, 10, 2464580521.0, 2, 141475777361.0, 144, 47356303694.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2898509296.2244134, 10, 1792513673.0, 2, 51015402752.0, 144, 17655156867.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3785439516.550373, 10, 3099162769.0, 2, 99671471771.0, 144, 33637323380.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5845433755.811293, 11, 2276129650.0, 2, 40924628247.0, 144, 14089616525.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 8137743372.620424, 11, 4246725352.0, 2, 112611227752.0, 144, 38589492516.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1182377636.799859, 10, 1174710353.0, 2, 33314969369.0, 144, 11386979160.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4689125949.74676, 11, 1447435730.0, 2, 40356335282.0, 144, 13727436033.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1083772463.236405, 11, 1794159553.0, 2, 12458864941.0, 144, 4431956645.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 6793071226.08293, 10, 3808972800.0, 2, 129493440000.0, 144, 44125401600.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 2287769537.3374624, 11, 2153403949.0, 2, 13513829503.0, 144, 4590401216.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 852433917.470613, 10, 1356801802.0, 2, 27576513104.0, 144, 9133855808.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4363797491.321573, 10, 3400528900.0, 2, 92204927400.0, 144, 31999463800.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3982983711.21418, 10, 2350216466.0, 2, 73860991198.0, 144, 25088371616.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 4042078841.646414, 10, 2281866545.0, 2, 75297841870.0, 144, 25510290394.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3940862634.8479733, 10, 3182043076.0, 2, 97037323636.0, 144, 31960720596.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5388541041.103973, 10, 2451928401.0, 2, 141212880441.0, 144, 47264350014.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 8844710989.178816, 12, 5995967749.0, 2, 189048048209.0, 144, 64616958786.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 6193931322.524773, 10, 2905206289.0, 2, 108071112006.0, 144, 37365056802.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5160404647.548774, 10, 1926540738.0, 2, 89974384506.0, 144, 30639519225.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3007023927.0975733, 10, 983260681.0, 2, 35116459309.0, 144, 12436211336.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 18363668826.089577, 10, 9331200000.0, 2, 362059200000.0, 144, 123197760000.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 6271346795.439973, 10, 2948057881.0, 2, 106339421455.0, 144, 34858200139.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 5991987664.854373, 10, 2792955364.0, 2, 114224463564.0, 144, 39444637988.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 1790796016.013351, 11, 1319641297.0, 2, 10616896332.0, 144, 3692383147.0, 48
0.1, 0.1, 0.0, 900.0, 20466.0, 3197918682.742373, 10, 797535801.0, 2, 41240181996.0, 144, 14339739015.0, 48
